1 0.205972  0.181893  0.177284  0.180154  0.186757  0.175776  0.188856  0.177062  0.185388  0.189217  0.181870  0.186638  0.175309  0.180935  0.185853  0.184512  0.186351  0.195461  0.186355  0.176894  0.185405  0.181465  0.187042  0.185501  0.186727  0.184685  0.181649  0.181136  0.187533  0.182082  0.182325  0.183038  0.182372  0.180910  0.186948  0.187532  0.181845  0.188659  0.181410  0.187070  0.184895  0.186492  0.186146  0.175431  0.187790  0.181075  0.186854  0.176445  0.188547  0.194060  0.181796  0.181374  0.186559  0.185283  0.181021  0.176143  0.186062  0.185486  0.177068  0.185791  0.181182  0.186302  0.184461  0.188856  0.181249  0.187158  0.180913  0.185674  0.186598  0.184690  0.188415  0.182069  0.181531  0.176061  0.176142  0.186388  0.186222  0.190558  0.181372  0.177081  0.181119  0.176372  0.186498  0.189443  0.186049  0.181168  0.185841  0.180452  0.186077  0.186831  0.181258  0.181747  0.176803  0.180790  0.186609  0.181961  0.180514  0.185865  0.193690  0.182101  
2 0.250854  0.248778  0.250108  0.210168  0.253767  0.252294  0.253824  0.241722  0.253556  0.240810  0.243141  0.255276  0.200938  0.253791  0.250724  0.248979  0.209374  0.206925  0.205171  0.243880  0.253881  0.242346  0.252149  0.249616  0.211518  0.253876  0.251066  0.200963  0.242101  0.249881  0.255126  0.245307  0.203052  0.212938  0.252554  0.259056  0.206735  0.248842  0.254483  0.256044  0.258026  0.248697  0.253923  0.193841  0.251461  0.247569  0.250000  0.244148  0.246660  0.248483  0.251659  0.249377  0.261234  0.202113  0.250134  0.249373  0.253633  0.199461  0.200951  0.249338  0.252119  0.206846  0.249356  0.249511  0.257592  0.256879  0.248731  0.260825  0.243194  0.254805  0.245587  0.254642  0.243179  0.257276  0.253764  0.247147  0.244533  0.249503  0.252696  0.198954  0.212137  0.253365  0.253645  0.260179  0.256364  0.257099  0.252292  0.258186  0.248649  0.258498  0.254971  0.254797  0.255863  0.252259  0.203518  0.252554  0.252387  0.251116  0.247011  0.248437  
4 0.259641  0.230109  0.224397  0.241221  0.265788  0.257718  0.257602  0.223969  0.255639  0.260649  0.259894  0.261008  0.253693  0.255743  0.262737  0.231384  0.226544  0.270931  0.256734  0.261681  0.267415  0.261316  0.219290  0.263399  0.227762  0.262826  0.258677  0.255392  0.263685  0.253467  0.230039  0.251464  0.256076  0.224821  0.256716  0.269433  0.250197  0.264291  0.261176  0.250392  0.266017  0.231757  0.252445  0.220562  0.263779  0.221726  0.260759  0.257189  0.265373  0.256258  0.268763  0.218491  0.224079  0.254786  0.255021  0.254157  0.263122  0.254627  0.259199  0.255761  0.256125  0.260984  0.257693  0.258719  0.260016  0.250788  0.250198  0.260212  0.253581  0.261345  0.224052  0.259159  0.256923  0.220415  0.229471  0.254230  0.256439  0.232191  0.219115  0.263603  0.262387  0.264847  0.232401  0.264033  0.265045  0.249018  0.225447  0.264884  0.263397  0.258069  0.256345  0.263165  0.254143  0.251340  0.252541  0.248756  0.253465  0.262969  0.261005  0.256541  
8 0.275562  0.271883  0.269493  0.270538  0.274982  0.273733  0.271009  0.268772  0.271296  0.371948  0.371914  0.273681  0.374237  0.273049  0.271887  0.269966  0.266011  0.265590  0.270900  0.374793  0.265181  0.270967  0.375263  0.259937  0.267833  0.267023  0.266924  0.265424  0.274785  0.272423  0.262751  0.264896  0.264941  0.273877  0.268078  0.260777  0.274204  0.265511  0.272243  0.265125  0.265403  0.269934  0.267974  0.270140  0.263734  0.269204  0.264459  0.275311  0.276730  0.363357  0.271716  0.265326  0.268102  0.268580  0.263902  0.269152  0.265718  0.265240  0.269877  0.266865  0.270631  0.375027  0.273521  0.270189  0.270557  0.268573  0.266709  0.267090  0.258375  0.268051  0.269763  0.382798  0.270975  0.270542  0.275497  0.267931  0.267742  0.269539  0.272697  0.265023  0.267059  0.363442  0.266511  0.276304  0.261366  0.276253  0.273412  0.371283  0.361270  0.371060  0.266229  0.371680  0.273640  0.273580  0.275978  0.273012  0.370358  0.369424  0.270724  0.269326  
16 0.410510  0.408160  0.406976  0.407055  0.418303  0.391024  0.405939  0.419091  0.407488  0.400450  0.376048  0.421307  0.388748  0.413650  0.412957  0.398677  0.395848  0.422262  0.390753  0.411047  0.408124  0.403472  0.409179  0.408946  0.410508  0.405389  0.409413  0.401605  0.385772  0.396406  0.390620  0.409238  0.413009  0.401050  0.394977  0.376758  0.384819  0.400044  0.392395  0.375087  0.400683  0.410157  0.400901  0.398259  0.390485  0.396696  0.403282  0.404315  0.409988  0.411272  0.378171  0.409967  0.377031  0.401848  0.399648  0.413298  0.408482  0.405981  0.404408  0.388415  0.395867  0.398561  0.402000  0.382050  0.410715  0.400784  0.394537  0.410628  0.409639  0.342866  0.409413  0.398337  0.387696  0.381997  0.381554  0.412538  0.398143  0.403473  0.403840  0.381471  0.413750  0.389785  0.396703  0.400132  0.380394  0.398899  0.400914  0.405608  0.408449  0.408607  0.397549  0.376468  0.405320  0.397148  0.378788  0.403629  0.403794  0.390879  0.392717  0.407072  
