1 44.775824  44.794514  44.782118  44.746974  44.768554  44.769478  44.770051  53.973659  44.738874  44.773822  44.734162  44.804072  44.672924  44.775879  44.665649  44.782397  44.669585  44.827249  44.755925  44.782236  44.775258  44.739582  44.786900  44.656274  44.788801  44.671434  44.993719  44.740488  44.784548  44.781451  44.665131  44.734353  46.619057  44.796095  44.747283  44.740541  44.738526  44.783266  44.767654  44.785559  44.744004  44.739432  44.657145  44.671089  44.739219  44.794385  44.676110  44.776522  44.746796  44.672023  44.685889  44.769267  46.612056  44.782873  44.705850  44.793694  44.780783  44.758537  44.779846  44.735542  44.789248  44.752354  44.756501  44.774752  44.767457  44.736677  44.646397  44.659401  44.753308  44.669499  45.309626  44.787617  44.725113  44.781206  44.648969  44.721899  46.601619  44.767456  44.927915  44.625289  44.788627  44.778022  44.671020  44.759616  44.942289  44.755522  44.759228  44.758709  44.724447  44.663536  45.023101  44.765023  44.643465  44.790371  44.724608  44.668735  44.650953  44.768156  44.780835  56.960158  
2 23.273510  23.294646  23.389425  23.301920  23.351174  23.192191  23.422643  23.123605  23.342855  23.549160  23.487448  23.280252  23.248187  23.467030  23.213579  23.199666  23.398339  23.193529  23.197071  23.367658  23.239745  23.326813  23.246801  23.405207  23.525653  27.888186  23.303530  23.267513  23.455452  23.315050  23.635510  23.394635  23.440058  25.719036  23.212295  23.402105  23.347439  23.379784  23.217028  23.199997  23.342221  23.505842  24.020223  23.263147  23.166021  23.277029  23.329052  23.248079  23.499830  23.333483  23.285461  23.326456  23.415034  23.364873  23.214390  23.228335  23.369534  23.492681  23.305337  23.926583  23.249941  23.489232  23.205627  23.479021  23.361939  23.192354  23.334685  23.221505  24.652705  25.691974  23.333295  23.534036  23.393315  23.284958  24.742315  23.438638  23.525866  23.351005  23.312420  23.285130  24.643760  23.148065  23.369310  23.271792  23.393841  23.220445  23.261057  23.307784  24.533360  23.320661  23.258129  23.221592  23.174638  23.228083  23.209048  23.182550  23.401150  23.420817  23.325638  23.226507  
4 11.772505  11.799359  12.199509  11.786302  12.085266  11.789016  11.856166  11.803053  12.134055  11.808387  11.838538  11.763760  11.812164  12.122965  11.756024  11.794953  11.757970  11.768012  11.780077  11.769611  11.808188  11.793731  11.777660  12.158357  11.787316  11.828450  11.762574  11.767666  11.818637  11.986373  11.837906  11.839391  11.803160  11.808779  11.836499  11.764396  11.773516  11.767180  11.756323  11.795322  11.763232  11.788270  11.815397  11.779690  11.763841  11.886905  12.205775  11.806109  13.010861  11.779919  11.776945  12.041938  11.774252  11.767874  11.814567  12.311696  11.765844  11.773030  11.772644  11.735689  12.418607  11.809180  11.793120  11.758515  11.749574  11.776130  11.754090  11.767982  11.761524  11.765651  11.772982  13.967739  11.773528  12.382330  11.771193  11.777340  11.759703  11.766246  11.789696  11.777077  12.405353  11.767313  11.779750  11.764140  11.750224  11.837703  11.795326  11.792729  11.800362  11.800845  11.761352  11.982891  11.762981  11.773326  11.799539  11.752091  11.795963  11.790436  11.775417  11.816244  
8 6.480066  6.467226  6.456472  6.447919  6.480594  7.097137  6.451549  6.447246  6.430243  6.451359  6.502469  6.471159  6.474787  6.456511  6.453418  6.431683  6.456876  6.441016  6.787385  6.503567  6.599136  6.451142  6.424762  6.446827  6.469223  6.498637  6.457746  6.464270  7.625048  6.423462  6.497592  6.638330  6.679918  6.459037  7.065173  6.467117  6.449951  6.448127  6.441365  6.447888  7.650795  6.462901  6.458595  6.507431  6.448672  6.426657  6.481034  6.437737  6.720498  6.448181  6.454059  6.436002  6.472445  6.765817  6.436900  6.450148  6.454562  6.448529  6.445818  6.434999  6.463512  7.084774  6.451943  6.451083  6.487264  6.434260  7.631556  6.460539  6.445494  6.487050  6.451314  6.466143  6.453939  6.651330  6.439297  6.435051  6.428033  6.420822  6.636900  6.452143  6.475486  6.423336  6.445780  6.728277  6.562469  6.459958  6.449882  6.432984  6.466381  6.459479  7.605118  6.451092  6.449323  6.426183  6.423602  6.634268  6.459257  6.627274  6.661298  6.599411  
16 5.375720  5.364564  3.729081  3.698982  3.750892  5.344113  3.830716  4.347400  3.737293  3.863389  3.754094  5.345661  4.042668  3.720827  3.828424  5.372767  5.359115  3.719113  3.820703  3.869596  3.722271  5.364210  3.745184  4.616343  3.864541  3.690829  3.722463  3.831148  5.388808  3.752449  3.821569  3.884812  3.866625  3.849447  3.709628  3.733493  3.714303  5.350965  3.721138  5.326069  5.350827  3.686622  3.696283  3.715670  3.700192  3.722581  3.789124  3.729031  3.756611  3.826084  3.784481  3.922925  3.686970  5.392400  3.719689  5.364811  3.817567  3.753909  3.739301  5.361968  5.356190  4.027508  3.801202  5.388092  3.902541  3.854097  3.727793  5.367927  3.737229  3.737116  5.379531  3.742440  3.729598  4.343594  3.834014  3.790847  4.063641  3.818518  3.828889  5.421692  3.794729  3.775474  3.706590  3.799354  4.359389  3.735178  3.730379  5.333449  3.809982  5.699443  3.844380  5.335219  4.045846  3.757223  3.828694  3.715854  3.830457  3.741269  3.767640  5.385118  
